Metadata_Plate,Metadata_Well,Metadata_Site,Metadata_AbsPositionZ,Metadata_AbsTime,Metadata_BinningX,Metadata_BinningY,Metadata_ChannelID,Metadata_ChannelName,Metadata_Col,Metadata_ExposureTime,Metadata_FieldID,Metadata_ImageResolutionX,Metadata_ImageResolutionY,Metadata_ImageSizeX,Metadata_ImageSizeY,Metadata_MainEmissionWavelength,Metadata_MainExcitationWavelength,Metadata_MaxIntensity,Metadata_ObjectiveMagnification,Metadata_ObjectiveNA,Metadata_PlaneID,Metadata_PositionX,Metadata_PositionY,Metadata_PositionZ,Metadata_Row,Metadata_Batch,Metadata_plate_map_name,Metadata_broad_sample,Metadata_genes,Metadata_pert_type,Metadata_control_type,Metadata_Assay_Plate_Barcode,Metadata_Plate_Map_Name,Metadata_cell_line,Metadata_timepoint,Metadata_experiment_type,Metadata_experiment_condition,Metadata_replicate_id,Metadata_negcon_control_type,Metadata_target_sequence,Metadata_mg_per_ml,Metadata_mmoles_per_liter,Metadata_solvent,Metadata_target,Metadata_pert_iname,Metadata_pubchem_cid,Metadata_InChIKey,Metadata_gene,Metadata_negcon_or_other,Metadata_negcon_control_type_trimmed,Metadata_WellCode,Metadata_cachedir,Metadata_montagedir,Metadata_thumbnail_path
BR00117024,N18,1,0.134397894,2020-11-06T10:27:49Z,2,2,5,HOECHST 33342,18,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,14,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K07881437-001-03-8,NA,control,poscon_diverse,BR00117024,C-7210-01-CMP-013,U2OS,24,Compound,Standard,2,NA,NA,2.3728,5,DMSO,RET,danusertib,11442891,XKFTZKGMDDZMJI-HSZRJFAPSA-N,NA,pert,NA,r14c18,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00117024/r14c18_montage.png
BR00117024,N19,1,0.134388894,2020-11-06T10:29:01Z,2,2,5,HOECHST 33342,19,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,14,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K61397605-001-01-8,NA,control,poscon_cp,BR00117024,C-7210-01-CMP-013,U2OS,24,Compound,Standard,2,NA,NA,2.7035,5,DMSO,HDAC3,romidepsin,5352062,OHRURASPPZQGQM-GCCNXGTGSA-N,NA,pert,NA,r14c19,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00117024/r14c19_montage.png
BR00117024,N20,1,0.134379402,2020-11-06T10:35:24Z,2,2,5,HOECHST 33342,20,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,14,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K61642990-001-01-0,NA,control,poscon_cp,BR00117024,C-7210-01-CMP-013,U2OS,24,Compound,Standard,2,NA,NA,1.4083,5,DMSO,ERBB2,FERb-033,NA,LRRMQNGSYOUANY-OMCISZLKSA-N,NA,pert,NA,r14c20,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00117024/r14c20_montage.png
BR00117024,N21,1,0.134368494,2020-11-06T10:36:36Z,2,2,5,HOECHST 33342,21,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,14,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K37764012-001-03-3,NA,control,poscon_diverse,BR00117024,C-7210-01-CMP-013,U2OS,24,Compound,Standard,2,NA,NA,2.4531,5,DMSO,PAK4,PF-03758309,25227462,AYCPARAPKDAOEN-LJQANCHMSA-N,NA,pert,NA,r14c21,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00117024/r14c21_montage.png
BR00117024,N22,1,0.134360403,2020-11-06T10:43:00Z,2,2,5,HOECHST 33342,22,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,14,2020_11_04_CPJUMP1,C-7210-01-CMP-013,DMSO,NA,control,negcon,BR00117024,C-7210-01-CMP-013,U2OS,24,Compound,Standard,2,NA,NA,NA,NA,DMSO,NA,DMSO,NA,NA,NA,negcon,NA,r14c22,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00117024/r14c22_montage.png
BR00117024,N23,1,0.134350106,2020-11-06T10:44:13Z,2,2,5,HOECHST 33342,23,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,14,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K47978074-001-03-2,NA,trt,NA,BR00117024,C-7210-01-CMP-013,U2OS,24,Compound,Standard,2,NA,NA,0.60567,5,DMSO,VEGFA,trometamol,6503,LENZDBCJOHFCAS-UHFFFAOYSA-N,NA,pert,NA,r14c23,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00117024/r14c23_montage.png
BR00117024,N24,1,0.134337306,2020-11-06T10:50:39Z,2,2,5,HOECHST 33342,24,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,14,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K22134346-001-22-3,NA,trt,NA,BR00117024,C-7210-01-CMP-013,U2OS,24,Compound,Standard,2,NA,NA,2.0928,5,DMSO,ITGB2,simvastatin,54454,RYMZZMVNJRMUDD-HGQWONQESA-N,NA,pert,NA,r14c24,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00117024/r14c24_montage.png
BR00117024,O01,1,0.134644493,2020-11-06T09:21:23Z,2,2,5,HOECHST 33342,1,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,15,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K16542329-001-16-8,NA,trt,NA,BR00117024,C-7210-01-CMP-013,U2OS,24,Compound,Standard,2,NA,NA,1.3546,4.9936,DMSO,PDE4D,zaprinast,5722,REZGGXNDEMKIQB-UHFFFAOYSA-N,NA,pert,NA,r15c01,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00117024/r15c01_montage.png
BR00117024,O02,1,0.134627402,2020-11-06T09:28:01Z,2,2,5,HOECHST 33342,2,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,15,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-A10188456-001-04-9,NA,trt,NA,BR00117024,C-7210-01-CMP-013,U2OS,24,Compound,Standard,2,NA,NA,1.9623,5,DMSO,ANXA1,dexamethasone,5702035,UREBDLICKHMUKA-QCYOSJOCSA-N,NA,pert,NA,r15c02,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00117024/r15c02_montage.png
BR00117024,O03,1,0.134609804,2020-11-06T09:28:43Z,2,2,5,HOECHST 33342,3,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,15,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K93632104-001-17-2,NA,trt,NA,BR00117024,C-7210-01-CMP-013,U2OS,24,Compound,Standard,2,NA,NA,0.6906,5,DMSO,AKR1C1,salicylic-acid|sodium-salicylate,118212070,YGSDEFSMJLZEOE-UHFFFAOYSA-N,NA,pert,NA,r15c03,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00117024/r15c03_montage.png
BR00117024,O04,1,0.134588793,2020-11-06T09:35:24Z,2,2,5,HOECHST 33342,4,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,15,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-A69636825-003-04-7,NA,trt,NA,BR00117024,C-7210-01-CMP-013,U2OS,24,Compound,Standard,2,NA,NA,2.2549,5,DMSO,CACNG1,diltiazem,3076,HSUGRBWQSSZJOP-UHFFFAOYSA-N,NA,pert,NA,r15c04,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00117024/r15c04_montage.png
BR00117024,O05,1,0.134569898,2020-11-06T09:36:05Z,2,2,5,HOECHST 33342,5,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,15,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K19227686-001-18-6,NA,trt,NA,BR00117024,C-7210-01-CMP-013,U2OS,24,Compound,Standard,2,NA,NA,1.5916,5,DMSO,UGT1A9,phenolphthalein,4764,KJFMBFZCATUALV-UHFFFAOYSA-N,NA,pert,NA,r15c05,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00117024/r15c05_montage.png
BR00117024,O06,1,0.134550706,2020-11-06T09:42:48Z,2,2,5,HOECHST 33342,6,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,15,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K98763141-001-30-8,NA,trt,NA,BR00117024,C-7210-01-CMP-013,U2OS,24,Compound,Standard,2,NA,NA,1.4111,5,DMSO,UGT1A9,niflumic-acid,4488,JZFPYUNJRRFVQU-UHFFFAOYSA-N,NA,pert,NA,r15c06,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00117024/r15c06_montage.png
BR00117024,O07,1,0.134535804,2020-11-06T09:43:30Z,2,2,5,HOECHST 33342,7,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,15,2020_11_04_CPJUMP1,C-7210-01-CMP-013,DMSO,NA,control,negcon,BR00117024,C-7210-01-CMP-013,U2OS,24,Compound,Standard,2,NA,NA,NA,NA,DMSO,NA,DMSO,NA,NA,NA,negcon,NA,r15c07,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00117024/r15c07_montage.png
BR00117024,O08,1,0.134520605,2020-11-06T09:50:15Z,2,2,5,HOECHST 33342,8,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,15,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-A15397381-001-02-5,NA,trt,NA,BR00117024,C-7210-01-CMP-013,U2OS,24,Compound,Standard,2,NA,NA,1.2015,5,DMSO,SLC7A11,L-Cystine,24798687,LEVWYRKDKASIDU-UHFFFAOYSA-N,NA,pert,NA,r15c08,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00117024/r15c08_montage.png
BR00117024,O09,1,0.134507895,2020-11-06T09:50:57Z,2,2,5,HOECHST 33342,9,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,15,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K46625559-001-01-8,NA,trt,NA,BR00117024,C-7210-01-CMP-013,U2OS,24,Compound,Standard,2,NA,NA,2.0223,5,DMSO,S1PR1,ozanimod,52938427,XRVDGNKRPOAQTN-FQEVSTJZSA-N,NA,pert,NA,r15c09,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00117024/r15c09_montage.png
BR00117024,O10,1,0.134493604,2020-11-06T09:57:44Z,2,2,5,HOECHST 33342,10,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,15,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-A10739734-003-09-8,NA,trt,NA,BR00117024,C-7210-01-CMP-013,U2OS,24,Compound,Standard,2,NA,NA,1.2637,5,DMSO,ADORA2A,efaroxan,72016,RATZLMXRALDSJW-UHFFFAOYSA-N,NA,pert,NA,r15c10,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00117024/r15c10_montage.png
BR00117024,O11,1,0.134479299,2020-11-06T09:58:27Z,2,2,5,HOECHST 33342,11,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,15,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K11796549-001-05-2,NA,trt,NA,BR00117024,C-7210-01-CMP-013,U2OS,24,Compound,Standard,2,NA,NA,1.6792,4.9936,DMSO,GRIN2A,NBQX,3272524,UQNAFPHGVPVTAL-UHFFFAOYSA-N,NA,pert,NA,r15c11,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00117024/r15c11_montage.png
BR00117024,O12,1,0.1344648,2020-11-06T10:05:15Z,2,2,5,HOECHST 33342,12,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,15,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K26521938-001-07-2,NA,trt,NA,BR00117024,C-7210-01-CMP-013,U2OS,24,Compound,Standard,2,NA,NA,1.7623,5,DMSO,CATSPER4,dinoprostone,5280360,XEYBRNLFEZDVAW-ARSRFYASSA-N,NA,pert,NA,r15c12,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00117024/r15c12_montage.png
BR00117024,O13,1,0.134455502,2020-11-06T10:05:59Z,2,2,5,HOECHST 33342,13,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,15,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-A07207424-001-14-0,NA,trt,NA,BR00117024,C-7210-01-CMP-013,U2OS,24,Compound,Standard,2,NA,NA,1.3899,4.9936,DMSO,PDE3A,Ro-20-1724,5087,PDMUULPVBYQBBK-UHFFFAOYSA-N,NA,pert,NA,r15c13,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00117024/r15c13_montage.png
BR00117024,O14,1,0.134445399,2020-11-06T10:12:48Z,2,2,5,HOECHST 33342,14,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,15,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K72815923-034-02-0,NA,trt,NA,BR00117024,C-7210-01-CMP-013,U2OS,24,Compound,Standard,2,NA,NA,1.8573,5,DMSO,CHRM2,xanomeline,60809,JOLJIIDDOBNFHW-UHFFFAOYSA-N,NA,pert,NA,r15c14,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00117024/r15c14_montage.png
BR00117024,O15,1,0.134432793,2020-11-06T10:13:32Z,2,2,5,HOECHST 33342,15,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,15,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K01825589-310-02-9,NA,trt,NA,BR00117024,C-7210-01-CMP-013,U2OS,24,Compound,Standard,2,NA,NA,2.2996,5,DMSO,KCNH7,terazosin,5401,VCKUSRYTPJJLNI-UHFFFAOYSA-N,NA,pert,NA,r15c15,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00117024/r15c15_montage.png
BR00117024,O16,1,0.134420693,2020-11-06T10:20:24Z,2,2,5,HOECHST 33342,16,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,15,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K68567222-001-01-2,NA,trt,NA,BR00117024,C-7210-01-CMP-013,U2OS,24,Compound,Standard,2,NA,NA,1.2062,5,DMSO,PTPN2,BVT-948,6604934,LLPBUXODFQZPFH-UHFFFAOYSA-N,NA,pert,NA,r15c16,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00117024/r15c16_montage.png
BR00117024,O17,1,0.134410694,2020-11-06T10:21:07Z,2,2,5,HOECHST 33342,17,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,15,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K01825660-322-01-9,NA,trt,NA,BR00117024,C-7210-01-CMP-013,U2OS,24,Compound,Standard,2,NA,NA,2.312,5,DMSO,TBXAS1,nicotine,942,SNICXCGAKADSCV-UHFFFAOYSA-N,NA,pert,NA,r15c17,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00117024/r15c17_montage.png
BR00117024,O18,1,0.134399906,2020-11-06T10:28:03Z,2,2,5,HOECHST 33342,18,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,15,2020_11_04_CPJUMP1,C-7210-01-CMP-013,DMSO,NA,control,negcon,BR00117024,C-7210-01-CMP-013,U2OS,24,Compound,Standard,2,NA,NA,NA,NA,DMSO,NA,DMSO,NA,NA,NA,negcon,NA,r15c18,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00117024/r15c18_montage.png
BR00117024,O19,1,0.1343894,2020-11-06T10:28:46Z,2,2,5,HOECHST 33342,19,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,15,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K08953028-001-09-6,NA,trt,NA,BR00117024,C-7210-01-CMP-013,U2OS,24,Compound,Standard,2,NA,NA,0.901,5,DMSO,COMT,U-0521,21632,VDQLKIBLTMPAHI-UHFFFAOYSA-N,NA,pert,NA,r15c19,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00117024/r15c19_montage.png
BR00117024,O20,1,0.134378403,2020-11-06T10:35:38Z,2,2,5,HOECHST 33342,20,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,15,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K20093108-001-02-3,NA,trt,NA,BR00117024,C-7210-01-CMP-013,U2OS,24,Compound,Standard,2,NA,NA,2.7772,5,DMSO,ITGB2,BMS-587101,11635371,NXNKJLOEGWSJGI-BKMJKUGQSA-N,NA,pert,NA,r15c20,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00117024/r15c20_montage.png
BR00117024,O21,1,0.134370103,2020-11-06T10:36:21Z,2,2,5,HOECHST 33342,21,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,15,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-A58048407-001-20-4,NA,trt,NA,BR00117024,C-7210-01-CMP-013,U2OS,24,Compound,Standard,2,NA,NA,2.0922,5,DMSO,CACNB4,nimodipine,4497,UIAGMCDKSXEBJQ-UHFFFAOYSA-N,NA,pert,NA,r15c21,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00117024/r15c21_montage.png
BR00117024,O22,1,0.1343586,2020-11-06T10:43:15Z,2,2,5,HOECHST 33342,22,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,15,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K80970344-201-08-6,NA,trt,NA,BR00117024,C-7210-01-CMP-013,U2OS,24,Compound,Standard,2,NA,NA,0.82146,5,DMSO,HSD11B1,pyrrolidine-dithiocarbamate,65351,VSWDORGPIHIGNW-UHFFFAOYSA-N,NA,pert,NA,r15c22,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00117024/r15c22_montage.png
BR00117024,O23,1,0.134348601,2020-11-06T10:43:59Z,2,2,5,HOECHST 33342,23,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,15,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K18289362-001-02-2,NA,trt,NA,BR00117024,C-7210-01-CMP-013,U2OS,24,Compound,Standard,2,NA,NA,1.752,5,DMSO,HSD11B1,PF-915275,23725123,ZESFDAKNYJQYKO-UHFFFAOYSA-N,NA,pert,NA,r15c23,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00117024/r15c23_montage.png
BR00117024,O24,1,0.134334996,2020-11-06T10:50:53Z,2,2,5,HOECHST 33342,24,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,15,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K43330982-001-02-3,NA,trt,NA,BR00117024,C-7210-01-CMP-013,U2OS,24,Compound,Standard,2,NA,NA,2.0414,5,DMSO,S1PR2,JTE-013,10223146,RNSLRQNDXRSASX-UHFFFAOYSA-N,NA,pert,NA,r15c24,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00117024/r15c24_montage.png
BR00117024,P01,1,0.134642497,2020-11-06T09:21:08Z,2,2,5,HOECHST 33342,1,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,16,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K05878375-236-05-7,NA,trt,NA,BR00117024,C-7210-01-CMP-013,U2OS,24,Compound,Standard,2,NA,NA,0.55547,5,DMSO,FFAR2,sodium-butyrate,264,FERIUCNNQQJTOY-UHFFFAOYSA-N,NA,pert,NA,r16c01,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00117024/r16c01_montage.png
BR00117024,P02,1,0.134625494,2020-11-06T09:28:15Z,2,2,5,HOECHST 33342,2,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,16,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K91543828-001-02-0,NA,trt,NA,BR00117024,C-7210-01-CMP-013,U2OS,24,Compound,Standard,2,NA,NA,1.3413,5,DMSO,ADA,pentostatin,439693,FPVKHBSQESCIEP-JQCXWYLXSA-N,NA,pert,NA,r16c02,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00117024/r16c02_montage.png
BR00117024,P03,1,0.134607896,2020-11-06T09:28:29Z,2,2,5,HOECHST 33342,3,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,16,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K48830578-001-01-9,NA,trt,NA,BR00117024,C-7210-01-CMP-013,U2OS,24,Compound,Standard,2,NA,NA,2.1583,5,DMSO,GPR119,OMDM-2,6604915,ICDMLAQPOAVWNH-HAAQQRBASA-N,NA,pert,NA,r16c03,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00117024/r16c03_montage.png
BR00117024,P04,1,0.134588197,2020-11-06T09:35:38Z,2,2,5,HOECHST 33342,4,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,16,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-A72767275-003-01-6,NA,trt,NA,BR00117024,C-7210-01-CMP-013,U2OS,24,Compound,Standard,2,NA,NA,1.8794,5,DMSO,OPRM1,nalmefene,4422,WJBLNOPPDWQMCH-UHFFFAOYSA-N,NA,pert,NA,r16c04,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00117024/r16c04_montage.png
BR00117024,P05,1,0.134570494,2020-11-06T09:35:51Z,2,2,5,HOECHST 33342,5,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,16,2020_11_04_CPJUMP1,C-7210-01-CMP-013,DMSO,NA,control,negcon,BR00117024,C-7210-01-CMP-013,U2OS,24,Compound,Standard,2,NA,NA,NA,NA,DMSO,NA,DMSO,NA,NA,NA,negcon,NA,r16c05,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00117024/r16c05_montage.png
BR00117024,P06,1,0.134552196,2020-11-06T09:43:02Z,2,2,5,HOECHST 33342,6,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,16,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K70586315-001-02-4,NA,trt,NA,BR00117024,C-7210-01-CMP-013,U2OS,24,Compound,Standard,2,NA,NA,0.81094,5,DMSO,KCNN1,1-EBIO,82320,CXUCKELNYMZTRT-UHFFFAOYSA-N,NA,pert,NA,r16c06,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00117024/r16c06_montage.png
BR00117024,P07,1,0.134535596,2020-11-06T09:43:16Z,2,2,5,HOECHST 33342,7,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,16,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K40109029-001-02-9,NA,trt,NA,BR00117024,C-7210-01-CMP-013,U2OS,24,Compound,Standard,2,NA,NA,1.677,5,DMSO,TGFBR1,SB-505124,9858940,WGZOTBUYUFBEPZ-UHFFFAOYSA-N,NA,pert,NA,r16c07,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00117024/r16c07_montage.png
BR00117024,P08,1,0.134520203,2020-11-06T09:50:29Z,2,2,5,HOECHST 33342,8,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,16,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-A83029242-001-06-1,NA,trt,NA,BR00117024,C-7210-01-CMP-013,U2OS,24,Compound,Standard,2,NA,NA,1.8672,5,DMSO,P2RY12,prasugrel,6918456,DTGLZDAWLRGWQN-UHFFFAOYSA-N,NA,pert,NA,r16c08,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00117024/r16c08_montage.png
BR00117024,P09,1,0.134507895,2020-11-06T09:50:43Z,2,2,5,HOECHST 33342,9,0.01,1,5.979760809567617e-7,5.979760809567617e-7,1080,1080,456,405,65535,20,1,1,-3.22907e-4,3.22907e-4,-2e-6,16,2020_11_04_CPJUMP1,C-7210-01-CMP-013,BRD-K57313110-001-06-8,NA,trt,NA,BR00117024,C-7210-01-CMP-013,U2OS,24,Compound,Standard,2,NA,NA,0.64557,5,DMSO,VEGFA,pidolic-acid,7405,ODHCTXKNWHHXJC-VKHMYHEASA-N,NA,pert,NA,r16c09,image_cache,montage,visualize/2020_11_04_CPJUMP1/thumbnail_montage/BR00117024/r16c09_montage.png
